row_id,date,num_sold,Finland,Norway,Sweden,KaggleMart,KaggleRama,Kaggle Hat,Kaggle Mug,Kaggle Sticker
16044,2017-06-10,389,0,1,0,1,0,0,1,0
16045,2017-06-10,852,0,1,0,1,0,1,0,0
16046,2017-06-10,261,0,1,0,1,0,0,0,1
16047,2017-06-10,700,0,1,0,0,1,0,1,0
16048,2017-06-10,1530,0,1,0,0,1,1,0,0
16049,2017-06-10,394,0,1,0,0,1,0,0,1
16050,2017-06-10,275,0,0,1,1,0,0,1,0
16051,2017-06-10,717,0,0,1,1,0,1,0,0
16052,2017-06-10,169,0,0,1,1,0,0,0,1
16053,2017-06-10,518,0,0,1,0,1,0,1,0
16054,2017-06-10,1162,0,0,1,0,1,1,0,0
16055,2017-06-10,324,0,0,1,0,1,0,0,1
16056,2017-06-11,225,1,0,0,1,0,0,1,0
16057,2017-06-11,468,1,0,0,1,0,1,0,0
16058,2017-06-11,118,1,0,0,1,0,0,0,1
16059,2017-06-11,380,1,0,0,0,1,0,1,0
16060,2017-06-11,804,1,0,0,0,1,1,0,0
16061,2017-06-11,229,1,0,0,0,1,0,0,1
16062,2017-06-11,406,0,1,0,1,0,0,1,0
16063,2017-06-11,819,0,1,0,1,0,1,0,0
16064,2017-06-11,218,0,1,0,1,0,0,0,1
16065,2017-06-11,664,0,1,0,0,1,0,1,0
16066,2017-06-11,1377,0,1,0,0,1,1,0,0
16067,2017-06-11,383,0,1,0,0,1,0,0,1
16068,2017-06-11,293,0,0,1,1,0,0,1,0
16069,2017-06-11,635,0,0,1,1,0,1,0,0
16070,2017-06-11,160,0,0,1,1,0,0,0,1
16071,2017-06-11,482,0,0,1,0,1,0,1,0
16072,2017-06-11,1179,0,0,1,0,1,1,0,0
16073,2017-06-11,275,0,0,1,0,1,0,0,1
16074,2017-06-12,163,1,0,0,1,0,0,1,0
16075,2017-06-12,360,1,0,0,1,0,1,0,0
16076,2017-06-12,96,1,0,0,1,0,0,0,1
16077,2017-06-12,289,1,0,0,0,1,0,1,0
16078,2017-06-12,596,1,0,0,0,1,1,0,0
16079,2017-06-12,162,1,0,0,0,1,0,0,1
16080,2017-06-12,273,0,1,0,1,0,0,1,0
16081,2017-06-12,614,0,1,0,1,0,1,0,0
16082,2017-06-12,164,0,1,0,1,0,0,0,1
16083,2017-06-12,504,0,1,0,0,1,0,1,0
16084,2017-06-12,1084,0,1,0,0,1,1,0,0
16085,2017-06-12,328,0,1,0,0,1,0,0,1
16086,2017-06-12,216,0,0,1,1,0,0,1,0
16087,2017-06-12,493,0,0,1,1,0,1,0,0
16088,2017-06-12,124,0,0,1,1,0,0,0,1
16089,2017-06-12,361,0,0,1,0,1,0,1,0
16090,2017-06-12,928,0,0,1,0,1,1,0,0
16091,2017-06-12,204,0,0,1,0,1,0,0,1
16092,2017-06-13,152,1,0,0,1,0,0,1,0
16093,2017-06-13,355,1,0,0,1,0,1,0,0
16094,2017-06-13,84,1,0,0,1,0,0,0,1
16095,2017-06-13,268,1,0,0,0,1,0,1,0
16096,2017-06-13,612,1,0,0,0,1,1,0,0
16097,2017-06-13,171,1,0,0,0,1,0,0,1
16098,2017-06-13,242,0,1,0,1,0,0,1,0
16099,2017-06-13,627,0,1,0,1,0,1,0,0
16100,2017-06-13,158,0,1,0,1,0,0,0,1
16101,2017-06-13,449,0,1,0,0,1,0,1,0
16102,2017-06-13,1037,0,1,0,0,1,1,0,0
16103,2017-06-13,279,0,1,0,0,1,0,0,1
16104,2017-06-13,209,0,0,1,1,0,0,1,0
16105,2017-06-13,411,0,0,1,1,0,1,0,0
16106,2017-06-13,111,0,0,1,1,0,0,0,1
16107,2017-06-13,355,0,0,1,0,1,0,1,0
16108,2017-06-13,732,0,0,1,0,1,1,0,0
16109,2017-06-13,204,0,0,1,0,1,0,0,1
16110,2017-06-14,150,1,0,0,1,0,0,1,0
16111,2017-06-14,349,1,0,0,1,0,1,0,0
16112,2017-06-14,95,1,0,0,1,0,0,0,1
16113,2017-06-14,273,1,0,0,0,1,0,1,0
16114,2017-06-14,584,1,0,0,0,1,1,0,0
16115,2017-06-14,156,1,0,0,0,1,0,0,1
16116,2017-06-14,264,0,1,0,1,0,0,1,0
16117,2017-06-14,614,0,1,0,1,0,1,0,0
16118,2017-06-14,151,0,1,0,1,0,0,0,1
16119,2017-06-14,466,0,1,0,0,1,0,1,0
16120,2017-06-14,990,0,1,0,0,1,1,0,0
16121,2017-06-14,255,0,1,0,0,1,0,0,1
16122,2017-06-14,174,0,0,1,1,0,0,1,0
16123,2017-06-14,427,0,0,1,1,0,1,0,0
16124,2017-06-14,101,0,0,1,1,0,0,0,1
16125,2017-06-14,319,0,0,1,0,1,0,1,0
16126,2017-06-14,806,0,0,1,0,1,1,0,0
16127,2017-06-14,195,0,0,1,0,1,0,0,1
16128,2017-06-15,166,1,0,0,1,0,0,1,0
16129,2017-06-15,333,1,0,0,1,0,1,0,0
16130,2017-06-15,92,1,0,0,1,0,0,0,1
16131,2017-06-15,259,1,0,0,0,1,0,1,0
16132,2017-06-15,562,1,0,0,0,1,1,0,0
16133,2017-06-15,152,1,0,0,0,1,0,0,1
16134,2017-06-15,259,0,1,0,1,0,0,1,0
16135,2017-06-15,588,0,1,0,1,0,1,0,0
16136,2017-06-15,152,0,1,0,1,0,0,0,1
16137,2017-06-15,452,0,1,0,0,1,0,1,0
16138,2017-06-15,966,0,1,0,0,1,1,0,0
16139,2017-06-15,259,0,1,0,0,1,0,0,1
16140,2017-06-15,177,0,0,1,1,0,0,1,0
16141,2017-06-15,426,0,0,1,1,0,1,0,0
16142,2017-06-15,111,0,0,1,1,0,0,0,1
16143,2017-06-15,319,0,0,1,0,1,0,1,0
16144,2017-06-15,753,0,0,1,0,1,1,0,0
16145,2017-06-15,195,0,0,1,0,1,0,0,1
16146,2017-06-16,170,1,0,0,1,0,0,1,0
16147,2017-06-16,367,1,0,0,1,0,1,0,0
16148,2017-06-16,94,1,0,0,1,0,0,0,1
16149,2017-06-16,287,1,0,0,0,1,0,1,0
16150,2017-06-16,640,1,0,0,0,1,1,0,0
16151,2017-06-16,174,1,0,0,0,1,0,0,1
16152,2017-06-16,256,0,1,0,1,0,0,1,0
16153,2017-06-16,573,0,1,0,1,0,1,0,0
16154,2017-06-16,148,0,1,0,1,0,0,0,1
16155,2017-06-16,500,0,1,0,0,1,0,1,0
16156,2017-06-16,1045,0,1,0,0,1,1,0,0
16157,2017-06-16,262,0,1,0,0,1,0,0,1
16158,2017-06-16,201,0,0,1,1,0,0,1,0
16159,2017-06-16,392,0,0,1,1,0,1,0,0
16160,2017-06-16,119,0,0,1,1,0,0,0,1
16161,2017-06-16,356,0,0,1,0,1,0,1,0
16162,2017-06-16,706,0,0,1,0,1,1,0,0
16163,2017-06-16,190,0,0,1,0,1,0,0,1
16164,2017-06-17,233,1,0,0,1,0,0,1,0
16165,2017-06-17,419,1,0,0,1,0,1,0,0
16166,2017-06-17,110,1,0,0,1,0,0,0,1
16167,2017-06-17,341,1,0,0,0,1,0,1,0
16168,2017-06-17,773,1,0,0,0,1,1,0,0
16169,2017-06-17,193,1,0,0,0,1,0,0,1
16170,2017-06-17,313,0,1,0,1,0,0,1,0
16171,2017-06-17,656,0,1,0,1,0,1,0,0
16172,2017-06-17,185,0,1,0,1,0,0,0,1
16173,2017-06-17,584,0,1,0,0,1,0,1,0
16174,2017-06-17,1177,0,1,0,0,1,1,0,0
16175,2017-06-17,311,0,1,0,0,1,0,0,1
16176,2017-06-17,225,0,0,1,1,0,0,1,0
16177,2017-06-17,515,0,0,1,1,0,1,0,0
16178,2017-06-17,151,0,0,1,1,0,0,0,1
16179,2017-06-17,388,0,0,1,0,1,0,1,0
16180,2017-06-17,863,0,0,1,0,1,1,0,0
16181,2017-06-17,231,0,0,1,0,1,0,0,1
16182,2017-06-18,193,1,0,0,1,0,0,1,0
16183,2017-06-18,455,1,0,0,1,0,1,0,0
16184,2017-06-18,118,1,0,0,1,0,0,0,1
16185,2017-06-18,323,1,0,0,0,1,0,1,0
16186,2017-06-18,681,1,0,0,0,1,1,0,0
16187,2017-06-18,215,1,0,0,0,1,0,0,1
16188,2017-06-18,318,0,1,0,1,0,0,1,0
16189,2017-06-18,721,0,1,0,1,0,1,0,0
16190,2017-06-18,193,0,1,0,1,0,0,0,1
16191,2017-06-18,538,0,1,0,0,1,0,1,0
16192,2017-06-18,1251,0,1,0,0,1,1,0,0
16193,2017-06-18,303,0,1,0,0,1,0,0,1
16194,2017-06-18,225,0,0,1,1,0,0,1,0
16195,2017-06-18,486,0,0,1,1,0,1,0,0
16196,2017-06-18,127,0,0,1,1,0,0,0,1
16197,2017-06-18,390,0,0,1,0,1,0,1,0
16198,2017-06-18,864,0,0,1,0,1,1,0,0
16199,2017-06-18,231,0,0,1,0,1,0,0,1
16200,2017-06-19,160,1,0,0,1,0,0,1,0
16201,2017-06-19,327,1,0,0,1,0,1,0,0
16202,2017-06-19,91,1,0,0,1,0,0,0,1
16203,2017-06-19,264,1,0,0,0,1,0,1,0
16204,2017-06-19,601,1,0,0,0,1,1,0,0
16205,2017-06-19,174,1,0,0,0,1,0,0,1
16206,2017-06-19,242,0,1,0,1,0,0,1,0
16207,2017-06-19,599,0,1,0,1,0,1,0,0
16208,2017-06-19,144,0,1,0,1,0,0,0,1
16209,2017-06-19,448,0,1,0,0,1,0,1,0
16210,2017-06-19,883,0,1,0,0,1,1,0,0
16211,2017-06-19,288,0,1,0,0,1,0,0,1
16212,2017-06-19,173,0,0,1,1,0,0,1,0
16213,2017-06-19,401,0,0,1,1,0,1,0,0
16214,2017-06-19,101,0,0,1,1,0,0,0,1
16215,2017-06-19,309,0,0,1,0,1,0,1,0
16216,2017-06-19,652,0,0,1,0,1,1,0,0
16217,2017-06-19,176,0,0,1,0,1,0,0,1
16218,2017-06-20,166,1,0,0,1,0,0,1,0
16219,2017-06-20,340,1,0,0,1,0,1,0,0
16220,2017-06-20,94,1,0,0,1,0,0,0,1
16221,2017-06-20,276,1,0,0,0,1,0,1,0
16222,2017-06-20,568,1,0,0,0,1,1,0,0
16223,2017-06-20,153,1,0,0,0,1,0,0,1
16224,2017-06-20,242,0,1,0,1,0,0,1,0
16225,2017-06-20,528,0,1,0,1,0,1,0,0
16226,2017-06-20,147,0,1,0,1,0,0,0,1
16227,2017-06-20,474,0,1,0,0,1,0,1,0
16228,2017-06-20,968,0,1,0,0,1,1,0,0
16229,2017-06-20,269,0,1,0,0,1,0,0,1
16230,2017-06-20,169,0,0,1,1,0,0,1,0
16231,2017-06-20,396,0,0,1,1,0,1,0,0
16232,2017-06-20,108,0,0,1,1,0,0,0,1
16233,2017-06-20,341,0,0,1,0,1,0,1,0
16234,2017-06-20,765,0,0,1,0,1,1,0,0
16235,2017-06-20,190,0,0,1,0,1,0,0,1
16236,2017-06-21,159,1,0,0,1,0,0,1,0
16237,2017-06-21,313,1,0,0,1,0,1,0,0
16238,2017-06-21,91,1,0,0,1,0,0,0,1
16239,2017-06-21,262,1,0,0,0,1,0,1,0
16240,2017-06-21,587,1,0,0,0,1,1,0,0
16241,2017-06-21,163,1,0,0,0,1,0,0,1
16242,2017-06-21,229,0,1,0,1,0,0,1,0
16243,2017-06-21,514,0,1,0,1,0,1,0,0
16244,2017-06-21,149,0,1,0,1,0,0,0,1
16245,2017-06-21,441,0,1,0,0,1,0,1,0
16246,2017-06-21,901,0,1,0,0,1,1,0,0
16247,2017-06-21,267,0,1,0,0,1,0,0,1
16248,2017-06-21,186,0,0,1,1,0,0,1,0
16249,2017-06-21,413,0,0,1,1,0,1,0,0
16250,2017-06-21,105,0,0,1,1,0,0,0,1
16251,2017-06-21,301,0,0,1,0,1,0,1,0
16252,2017-06-21,656,0,0,1,0,1,1,0,0
16253,2017-06-21,188,0,0,1,0,1,0,0,1
16254,2017-06-22,165,1,0,0,1,0,0,1,0
16255,2017-06-22,333,1,0,0,1,0,1,0,0
16256,2017-06-22,90,1,0,0,1,0,0,0,1
16257,2017-06-22,265,1,0,0,0,1,0,1,0
16258,2017-06-22,596,1,0,0,0,1,1,0,0
16259,2017-06-22,157,1,0,0,0,1,0,0,1
16260,2017-06-22,244,0,1,0,1,0,0,1,0
16261,2017-06-22,573,0,1,0,1,0,1,0,0
16262,2017-06-22,152,0,1,0,1,0,0,0,1
16263,2017-06-22,427,0,1,0,0,1,0,1,0
16264,2017-06-22,936,0,1,0,0,1,1,0,0
16265,2017-06-22,269,0,1,0,0,1,0,0,1
16266,2017-06-22,181,0,0,1,1,0,0,1,0
16267,2017-06-22,405,0,0,1,1,0,1,0,0
16268,2017-06-22,99,0,0,1,1,0,0,0,1
16269,2017-06-22,348,0,0,1,0,1,0,1,0
16270,2017-06-22,677,0,0,1,0,1,1,0,0
16271,2017-06-22,183,0,0,1,0,1,0,0,1
16272,2017-06-23,163,1,0,0,1,0,0,1,0
16273,2017-06-23,340,1,0,0,1,0,1,0,0
16274,2017-06-23,102,1,0,0,1,0,0,0,1
16275,2017-06-23,281,1,0,0,0,1,0,1,0
16276,2017-06-23,583,1,0,0,0,1,1,0,0
16277,2017-06-23,156,1,0,0,0,1,0,0,1
16278,2017-06-23,263,0,1,0,1,0,0,1,0
16279,2017-06-23,557,0,1,0,1,0,1,0,0
16280,2017-06-23,159,0,1,0,1,0,0,0,1
16281,2017-06-23,468,0,1,0,0,1,0,1,0
16282,2017-06-23,992,0,1,0,0,1,1,0,0
16283,2017-06-23,273,0,1,0,0,1,0,0,1
16284,2017-06-23,176,0,0,1,1,0,0,1,0
16285,2017-06-23,387,0,0,1,1,0,1,0,0
16286,2017-06-23,114,0,0,1,1,0,0,0,1
16287,2017-06-23,331,0,0,1,0,1,0,1,0
16288,2017-06-23,703,0,0,1,0,1,1,0,0
16289,2017-06-23,200,0,0,1,0,1,0,0,1
16290,2017-06-24,213,1,0,0,1,0,0,1,0
16291,2017-06-24,467,1,0,0,1,0,1,0,0
16292,2017-06-24,125,1,0,0,1,0,0,0,1
16293,2017-06-24,378,1,0,0,0,1,0,1,0
16294,2017-06-24,807,1,0,0,0,1,1,0,0
16295,2017-06-24,225,1,0,0,0,1,0,0,1
16296,2017-06-24,290,0,1,0,1,0,0,1,0
16297,2017-06-24,687,0,1,0,1,0,1,0,0
16298,2017-06-24,188,0,1,0,1,0,0,0,1
16299,2017-06-24,569,0,1,0,0,1,0,1,0
16300,2017-06-24,1182,0,1,0,0,1,1,0,0
16301,2017-06-24,312,0,1,0,0,1,0,0,1
16302,2017-06-24,253,0,0,1,1,0,0,1,0
16303,2017-06-24,500,0,0,1,1,0,1,0,0
16304,2017-06-24,147,0,0,1,1,0,0,0,1
16305,2017-06-24,416,0,0,1,0,1,0,1,0
16306,2017-06-24,847,0,0,1,0,1,1,0,0
16307,2017-06-24,246,0,0,1,0,1,0,0,1
16308,2017-06-25,201,1,0,0,1,0,0,1,0
16309,2017-06-25,466,1,0,0,1,0,1,0,0
16310,2017-06-25,138,1,0,0,1,0,0,0,1
16311,2017-06-25,333,1,0,0,0,1,0,1,0
16312,2017-06-25,809,1,0,0,0,1,1,0,0
16313,2017-06-25,231,1,0,0,0,1,0,0,1
16314,2017-06-25,342,0,1,0,1,0,0,1,0
16315,2017-06-25,630,0,1,0,1,0,1,0,0
16316,2017-06-25,189,0,1,0,1,0,0,0,1
16317,2017-06-25,548,0,1,0,0,1,0,1,0
16318,2017-06-25,1213,0,1,0,0,1,1,0,0
16319,2017-06-25,340,0,1,0,0,1,0,0,1
16320,2017-06-25,252,0,0,1,1,0,0,1,0
16321,2017-06-25,546,0,0,1,1,0,1,0,0
16322,2017-06-25,140,0,0,1,1,0,0,0,1
16323,2017-06-25,412,0,0,1,0,1,0,1,0
16324,2017-06-25,954,0,0,1,0,1,1,0,0
16325,2017-06-25,253,0,0,1,0,1,0,0,1
16326,2017-06-26,182,1,0,0,1,0,0,1,0
16327,2017-06-26,376,1,0,0,1,0,1,0,0
16328,2017-06-26,107,1,0,0,1,0,0,0,1
16329,2017-06-26,300,1,0,0,0,1,0,1,0
16330,2017-06-26,682,1,0,0,0,1,1,0,0
16331,2017-06-26,198,1,0,0,0,1,0,0,1
16332,2017-06-26,263,0,1,0,1,0,0,1,0
16333,2017-06-26,534,0,1,0,1,0,1,0,0
16334,2017-06-26,146,0,1,0,1,0,0,0,1
16335,2017-06-26,459,0,1,0,0,1,0,1,0
16336,2017-06-26,901,0,1,0,0,1,1,0,0
16337,2017-06-26,262,0,1,0,0,1,0,0,1
16338,2017-06-26,221,0,0,1,1,0,0,1,0
16339,2017-06-26,470,0,0,1,1,0,1,0,0
16340,2017-06-26,121,0,0,1,1,0,0,0,1
16341,2017-06-26,376,0,0,1,0,1,0,1,0
16342,2017-06-26,828,0,0,1,0,1,1,0,0
16343,2017-06-26,243,0,0,1,0,1,0,0,1
16344,2017-06-27,203,1,0,0,1,0,0,1,0
16345,2017-06-27,412,1,0,0,1,0,1,0,0
16346,2017-06-27,118,1,0,0,1,0,0,0,1
16347,2017-06-27,344,1,0,0,0,1,0,1,0
16348,2017-06-27,776,1,0,0,0,1,1,0,0
16349,2017-06-27,208,1,0,0,0,1,0,0,1
16350,2017-06-27,246,0,1,0,1,0,0,1,0
16351,2017-06-27,580,0,1,0,1,0,1,0,0
16352,2017-06-27,152,0,1,0,1,0,0,0,1
16353,2017-06-27,450,0,1,0,0,1,0,1,0
16354,2017-06-27,975,0,1,0,0,1,1,0,0
16355,2017-06-27,273,0,1,0,0,1,0,0,1
16356,2017-06-27,234,0,0,1,1,0,0,1,0
16357,2017-06-27,461,0,0,1,1,0,1,0,0
16358,2017-06-27,143,0,0,1,1,0,0,0,1
16359,2017-06-27,405,0,0,1,0,1,0,1,0
16360,2017-06-27,836,0,0,1,0,1,1,0,0
16361,2017-06-27,227,0,0,1,0,1,0,0,1
16362,2017-06-28,189,1,0,0,1,0,0,1,0
16363,2017-06-28,424,1,0,0,1,0,1,0,0
16364,2017-06-28,118,1,0,0,1,0,0,0,1
16365,2017-06-28,349,1,0,0,0,1,0,1,0
16366,2017-06-28,772,1,0,0,0,1,1,0,0
16367,2017-06-28,206,1,0,0,0,1,0,0,1
16368,2017-06-28,243,0,1,0,1,0,0,1,0
16369,2017-06-28,531,0,1,0,1,0,1,0,0
16370,2017-06-28,145,0,1,0,1,0,0,0,1
16371,2017-06-28,440,0,1,0,0,1,0,1,0
16372,2017-06-28,955,0,1,0,0,1,1,0,0
16373,2017-06-28,278,0,1,0,0,1,0,0,1
16374,2017-06-28,239,0,0,1,1,0,0,1,0
16375,2017-06-28,517,0,0,1,1,0,1,0,0
16376,2017-06-28,156,0,0,1,1,0,0,0,1
16377,2017-06-28,401,0,0,1,0,1,0,1,0
16378,2017-06-28,856,0,0,1,0,1,1,0,0
16379,2017-06-28,221,0,0,1,0,1,0,0,1
16380,2017-06-29,207,1,0,0,1,0,0,1,0
16381,2017-06-29,436,1,0,0,1,0,1,0,0
16382,2017-06-29,130,1,0,0,1,0,0,0,1
16383,2017-06-29,336,1,0,0,0,1,0,1,0
16384,2017-06-29,727,1,0,0,0,1,1,0,0
16385,2017-06-29,195,1,0,0,0,1,0,0,1
16386,2017-06-29,246,0,1,0,1,0,0,1,0
16387,2017-06-29,536,0,1,0,1,0,1,0,0
16388,2017-06-29,153,0,1,0,1,0,0,0,1
16389,2017-06-29,447,0,1,0,0,1,0,1,0
16390,2017-06-29,970,0,1,0,0,1,1,0,0
16391,2017-06-29,266,0,1,0,0,1,0,0,1
16392,2017-06-29,242,0,0,1,1,0,0,1,0
16393,2017-06-29,515,0,0,1,1,0,1,0,0
16394,2017-06-29,138,0,0,1,1,0,0,0,1
16395,2017-06-29,445,0,0,1,0,1,0,1,0
16396,2017-06-29,787,0,0,1,0,1,1,0,0
16397,2017-06-29,253,0,0,1,0,1,0,0,1
16398,2017-06-30,198,1,0,0,1,0,0,1,0
16399,2017-06-30,396,1,0,0,1,0,1,0,0
16400,2017-06-30,114,1,0,0,1,0,0,0,1
16401,2017-06-30,335,1,0,0,0,1,0,1,0
16402,2017-06-30,713,1,0,0,0,1,1,0,0
16403,2017-06-30,199,1,0,0,0,1,0,0,1
16404,2017-06-30,280,0,1,0,1,0,0,1,0
16405,2017-06-30,570,0,1,0,1,0,1,0,0
16406,2017-06-30,154,0,1,0,1,0,0,0,1
16407,2017-06-30,467,0,1,0,0,1,0,1,0
16408,2017-06-30,970,0,1,0,0,1,1,0,0
16409,2017-06-30,269,0,1,0,0,1,0,0,1
16410,2017-06-30,223,0,0,1,1,0,0,1,0
16411,2017-06-30,458,0,0,1,1,0,1,0,0
16412,2017-06-30,134,0,0,1,1,0,0,0,1
16413,2017-06-30,411,0,0,1,0,1,0,1,0
16414,2017-06-30,843,0,0,1,0,1,1,0,0
16415,2017-06-30,232,0,0,1,0,1,0,0,1
16416,2017-07-01,213,1,0,0,1,0,0,1,0
16417,2017-07-01,457,1,0,0,1,0,1,0,0
16418,2017-07-01,135,1,0,0,1,0,0,0,1
16419,2017-07-01,407,1,0,0,0,1,0,1,0
16420,2017-07-01,759,1,0,0,0,1,1,0,0
16421,2017-07-01,233,1,0,0,0,1,0,0,1
16422,2017-07-01,334,0,1,0,1,0,0,1,0
16423,2017-07-01,697,0,1,0,1,0,1,0,0
16424,2017-07-01,192,0,1,0,1,0,0,0,1
16425,2017-07-01,577,0,1,0,0,1,0,1,0
16426,2017-07-01,1238,0,1,0,0,1,1,0,0
16427,2017-07-01,344,0,1,0,0,1,0,0,1
16428,2017-07-01,264,0,0,1,1,0,0,1,0
16429,2017-07-01,537,0,0,1,1,0,1,0,0
16430,2017-07-01,149,0,0,1,1,0,0,0,1
16431,2017-07-01,455,0,0,1,0,1,0,1,0
16432,2017-07-01,867,0,0,1,0,1,1,0,0
16433,2017-07-01,258,0,0,1,0,1,0,0,1
16434,2017-07-02,204,1,0,0,1,0,0,1,0
16435,2017-07-02,446,1,0,0,1,0,1,0,0
16436,2017-07-02,118,1,0,0,1,0,0,0,1
16437,2017-07-02,346,1,0,0,0,1,0,1,0
16438,2017-07-02,753,1,0,0,0,1,1,0,0
16439,2017-07-02,203,1,0,0,0,1,0,0,1
16440,2017-07-02,362,0,1,0,1,0,0,1,0
16441,2017-07-02,673,0,1,0,1,0,1,0,0
16442,2017-07-02,189,0,1,0,1,0,0,0,1
16443,2017-07-02,579,0,1,0,0,1,0,1,0
16444,2017-07-02,1137,0,1,0,0,1,1,0,0
16445,2017-07-02,332,0,1,0,0,1,0,0,1
16446,2017-07-02,245,0,0,1,1,0,0,1,0
16447,2017-07-02,519,0,0,1,1,0,1,0,0
16448,2017-07-02,149,0,0,1,1,0,0,0,1
16449,2017-07-02,420,0,0,1,0,1,0,1,0
16450,2017-07-02,809,0,0,1,0,1,1,0,0
16451,2017-07-02,270,0,0,1,0,1,0,0,1
16452,2017-07-03,160,1,0,0,1,0,0,1,0
16453,2017-07-03,372,1,0,0,1,0,1,0,0
16454,2017-07-03,98,1,0,0,1,0,0,0,1
16455,2017-07-03,271,1,0,0,0,1,0,1,0
16456,2017-07-03,598,1,0,0,0,1,1,0,0
16457,2017-07-03,175,1,0,0,0,1,0,0,1
16458,2017-07-03,254,0,1,0,1,0,0,1,0
16459,2017-07-03,529,0,1,0,1,0,1,0,0
16460,2017-07-03,159,0,1,0,1,0,0,0,1
16461,2017-07-03,457,0,1,0,0,1,0,1,0
16462,2017-07-03,870,0,1,0,0,1,1,0,0
16463,2017-07-03,254,0,1,0,0,1,0,0,1
16464,2017-07-03,184,0,0,1,1,0,0,1,0
16465,2017-07-03,394,0,0,1,1,0,1,0,0
16466,2017-07-03,121,0,0,1,1,0,0,0,1
16467,2017-07-03,302,0,0,1,0,1,0,1,0
16468,2017-07-03,675,0,0,1,0,1,1,0,0
16469,2017-07-03,195,0,0,1,0,1,0,0,1
16470,2017-07-04,158,1,0,0,1,0,0,1,0
16471,2017-07-04,336,1,0,0,1,0,1,0,0
16472,2017-07-04,102,1,0,0,1,0,0,0,1
16473,2017-07-04,254,1,0,0,0,1,0,1,0
16474,2017-07-04,612,1,0,0,0,1,1,0,0
16475,2017-07-04,153,1,0,0,0,1,0,0,1
16476,2017-07-04,251,0,1,0,1,0,0,1,0
16477,2017-07-04,560,0,1,0,1,0,1,0,0
16478,2017-07-04,161,0,1,0,1,0,0,0,1
16479,2017-07-04,447,0,1,0,0,1,0,1,0
16480,2017-07-04,917,0,1,0,0,1,1,0,0
16481,2017-07-04,258,0,1,0,0,1,0,0,1
16482,2017-07-04,186,0,0,1,1,0,0,1,0
16483,2017-07-04,380,0,0,1,1,0,1,0,0
16484,2017-07-04,106,0,0,1,1,0,0,0,1
16485,2017-07-04,315,0,0,1,0,1,0,1,0
16486,2017-07-04,690,0,0,1,0,1,1,0,0
16487,2017-07-04,201,0,0,1,0,1,0,0,1
16488,2017-07-05,160,1,0,0,1,0,0,1,0
16489,2017-07-05,337,1,0,0,1,0,1,0,0
16490,2017-07-05,96,1,0,0,1,0,0,0,1
16491,2017-07-05,266,1,0,0,0,1,0,1,0
16492,2017-07-05,562,1,0,0,0,1,1,0,0
16493,2017-07-05,162,1,0,0,0,1,0,0,1
16494,2017-07-05,260,0,1,0,1,0,0,1,0
16495,2017-07-05,506,0,1,0,1,0,1,0,0
16496,2017-07-05,159,0,1,0,1,0,0,0,1
16497,2017-07-05,450,0,1,0,0,1,0,1,0
16498,2017-07-05,903,0,1,0,0,1,1,0,0
16499,2017-07-05,278,0,1,0,0,1,0,0,1
16500,2017-07-05,194,0,0,1,1,0,0,1,0
16501,2017-07-05,396,0,0,1,1,0,1,0,0
16502,2017-07-05,113,0,0,1,1,0,0,0,1
16503,2017-07-05,322,0,0,1,0,1,0,1,0
16504,2017-07-05,655,0,0,1,0,1,1,0,0
16505,2017-07-05,188,0,0,1,0,1,0,0,1
16506,2017-07-06,158,1,0,0,1,0,0,1,0
16507,2017-07-06,290,1,0,0,1,0,1,0,0
16508,2017-07-06,86,1,0,0,1,0,0,0,1
16509,2017-07-06,271,1,0,0,0,1,0,1,0
16510,2017-07-06,517,1,0,0,0,1,1,0,0
16511,2017-07-06,157,1,0,0,0,1,0,0,1
16512,2017-07-06,282,0,1,0,1,0,0,1,0
16513,2017-07-06,479,0,1,0,1,0,1,0,0
16514,2017-07-06,153,0,1,0,1,0,0,0,1
16515,2017-07-06,416,0,1,0,0,1,0,1,0
16516,2017-07-06,898,0,1,0,0,1,1,0,0
16517,2017-07-06,269,0,1,0,0,1,0,0,1
16518,2017-07-06,183,0,0,1,1,0,0,1,0
16519,2017-07-06,367,0,0,1,1,0,1,0,0
16520,2017-07-06,115,0,0,1,1,0,0,0,1
16521,2017-07-06,315,0,0,1,0,1,0,1,0
16522,2017-07-06,629,0,0,1,0,1,1,0,0
16523,2017-07-06,180,0,0,1,0,1,0,0,1
16524,2017-07-07,164,1,0,0,1,0,0,1,0
16525,2017-07-07,340,1,0,0,1,0,1,0,0
16526,2017-07-07,100,1,0,0,1,0,0,0,1
16527,2017-07-07,305,1,0,0,0,1,0,1,0
16528,2017-07-07,607,1,0,0,0,1,1,0,0
16529,2017-07-07,186,1,0,0,0,1,0,0,1
16530,2017-07-07,276,0,1,0,1,0,0,1,0
16531,2017-07-07,528,0,1,0,1,0,1,0,0
16532,2017-07-07,175,0,1,0,1,0,0,0,1
16533,2017-07-07,500,0,1,0,0,1,0,1,0
16534,2017-07-07,1001,0,1,0,0,1,1,0,0
16535,2017-07-07,273,0,1,0,0,1,0,0,1
16536,2017-07-07,190,0,0,1,1,0,0,1,0
16537,2017-07-07,414,0,0,1,1,0,1,0,0
16538,2017-07-07,112,0,0,1,1,0,0,0,1
16539,2017-07-07,319,0,0,1,0,1,0,1,0
16540,2017-07-07,674,0,0,1,0,1,1,0,0
